epoch,loss,mape,val_loss,val_mape
0,0.08342839777469635,200.6282501220703,0.026659177616238594,22.440385818481445
1,0.03356323018670082,77.52713012695312,0.020710928365588188,27.1390323638916
2,0.027798226103186607,61.3197135925293,0.016313832253217697,23.237417221069336
3,0.02444462478160858,56.38236999511719,0.021292025223374367,18.79912567138672
4,0.021131835877895355,49.72609329223633,0.012814340181648731,19.651416778564453
5,0.02108144946396351,49.04501724243164,0.012736577540636063,19.41995620727539
6,0.02060030773282051,51.74443054199219,0.012480424717068672,17.30684471130371
7,0.01941167749464512,58.971046447753906,0.013606109656393528,20.62742805480957
8,0.019288131967186928,55.16292190551758,0.011902697384357452,16.75332260131836
9,0.01898120529949665,51.56466293334961,0.011099303141236305,17.20761489868164
10,0.018113257363438606,47.91891098022461,0.014054483734071255,16.283851623535156
11,0.017192570492625237,56.21426010131836,0.013584859669208527,19.930255889892578
12,0.017597097903490067,57.867191314697266,0.011746530421078205,16.5681209564209
13,0.016816018149256706,51.69464111328125,0.010944711044430733,16.21677589416504
14,0.01756960153579712,57.214439392089844,0.010833284817636013,16.644330978393555
15,0.017513791099190712,54.45293045043945,0.011986108496785164,18.569852828979492
16,0.01689898408949375,55.73908233642578,0.011982765980064869,18.692983627319336
17,0.01634937897324562,59.87692642211914,0.01116265170276165,17.576414108276367
18,0.01637374795973301,63.54597854614258,0.010586635209619999,16.394968032836914
19,0.016142014414072037,56.09981155395508,0.011570912785828114,16.87203598022461
20,0.015976034104824066,55.372310638427734,0.01058936771005392,16.124876022338867
21,0.015926005318760872,53.26233673095703,0.01140512153506279,17.817054748535156
22,0.015903087332844734,54.443695068359375,0.012885112315416336,19.01863670349121
23,0.015501482412219048,43.14227294921875,0.010301779955625534,15.949789047241211
24,0.016036372631788254,52.70303726196289,0.011334807612001896,16.040212631225586
25,0.015545325353741646,48.84312057495117,0.011016447097063065,17.202022552490234
26,0.015057983808219433,49.618106842041016,0.010515283793210983,16.399131774902344
27,0.015497627668082714,61.67835998535156,0.01216675341129303,18.324220657348633
28,0.014949793927371502,51.00907516479492,0.010662955231964588,15.53051471710205
29,0.015668321400880814,54.04873275756836,0.013763724826276302,17.056236267089844
30,0.01557425782084465,50.33107376098633,0.012017421424388885,16.16358184814453
31,0.015387354418635368,58.05545425415039,0.010376466438174248,15.70995044708252
32,0.015301086939871311,43.42521286010742,0.010264003649353981,15.234198570251465
33,0.014627921395003796,52.692779541015625,0.010250589810311794,15.627535820007324
34,0.014877276495099068,41.554542541503906,0.01021613273769617,15.602241516113281
35,0.015116958878934383,49.82805252075195,0.01036287285387516,16.00161361694336
36,0.014926262199878693,48.04133987426758,0.011044484563171864,17.179262161254883
37,0.014821412041783333,44.98539352416992,0.010471048764884472,15.37378215789795
38,0.014288494363427162,49.747989654541016,0.011295322328805923,18.026897430419922
39,0.014860549010336399,58.17440414428711,0.01069183461368084,16.936115264892578
40,0.014982935041189194,55.65693664550781,0.010983997024595737,17.339031219482422
41,0.014167212881147861,49.10572052001953,0.010203800164163113,15.091409683227539
42,0.014527367427945137,52.477294921875,0.01122788805514574,18.007205963134766
43,0.01433568261563778,50.430511474609375,0.011011287569999695,17.1169490814209
44,0.014565742574632168,49.644649505615234,0.012135340832173824,16.149885177612305
45,0.014018441550433636,50.33542251586914,0.011318984441459179,17.68838119506836
46,0.014201273210346699,47.02408981323242,0.011571930721402168,17.658262252807617
47,0.014364730566740036,48.69124221801758,0.011004280298948288,17.728519439697266
48,0.014437023550271988,50.686317443847656,0.012031915597617626,15.629157066345215
49,0.01378625724464655,47.70449447631836,0.010215849615633488,16.25497055053711
50,0.013450859114527702,54.8717041015625,0.01036868430674076,16.58292007446289
51,0.013277373276650906,53.26018524169922,0.010185039602220058,16.115097045898438
52,0.013431220315396786,51.922847747802734,0.010303615592420101,16.361989974975586
53,0.013312448747456074,46.74190902709961,0.010498893447220325,16.751646041870117
54,0.013314231298863888,49.96271514892578,0.01018765103071928,16.019977569580078
55,0.01308754924684763,46.904178619384766,0.010463758371770382,16.711139678955078
56,0.012797693721950054,51.032508850097656,0.01020484883338213,16.139606475830078
57,0.013263016939163208,46.53340148925781,0.010667257010936737,17.1484432220459
58,0.013182130642235279,51.66045379638672,0.010263259522616863,16.206310272216797
59,0.013213793747127056,51.19551467895508,0.01033519022166729,16.429473876953125
60,0.01287486869841814,38.622657775878906,0.010342421941459179,16.373323440551758
61,0.01314227283000946,48.41727066040039,0.010081023909151554,15.519014358520508
62,0.012873894535005093,44.217193603515625,0.010743744671344757,17.2205867767334
63,0.013215943239629269,50.535125732421875,0.010540093295276165,16.845081329345703
64,0.012960806488990784,53.460140228271484,0.010610401630401611,17.047100067138672
65,0.013057200238108635,48.95426559448242,0.010498089715838432,16.79794692993164
66,0.012821189127862453,49.047462463378906,0.010304417461156845,16.354013442993164
67,0.013158903457224369,38.832420349121094,0.010811802931129932,17.34623146057129
68,0.012952020391821861,42.006683349609375,0.010372590273618698,16.54181480407715
69,0.013018384575843811,48.57874298095703,0.010600520297884941,17.04050064086914
70,0.012653866782784462,52.10220718383789,0.010424090549349785,16.67888069152832
71,0.012998521327972412,55.65496063232422,0.010346448048949242,16.482263565063477
72,0.013108208775520325,47.81524658203125,0.010334905236959457,16.45432472229004
73,0.013157119043171406,44.85045623779297,0.010297834873199463,16.343185424804688
74,0.012909632176160812,49.89677047729492,0.010306458920240402,16.371986389160156
75,0.01312289573252201,48.45551300048828,0.010273232124745846,16.258052825927734
76,0.01285944040864706,49.15818786621094,0.010299088433384895,16.366300582885742
77,0.01315959170460701,46.96992111206055,0.010318906046450138,16.421627044677734
78,0.012928466312587261,44.81119155883789,0.010315656661987305,16.412939071655273
79,0.012673339806497097,49.10405731201172,0.01034722663462162,16.484834671020508
80,0.01299804262816906,47.75490951538086,0.010332335717976093,16.4405460357666
81,0.013047074899077415,46.80183029174805,0.010336452163755894,16.436500549316406
82,0.012732265517115593,49.49971389770508,0.010330123826861382,16.4345703125
83,0.012882568873465061,50.894187927246094,0.010300504975020885,16.3441162109375
84,0.0129811717197299,50.39527893066406,0.010339375585317612,16.45241928100586
85,0.012570727616548538,50.109580993652344,0.0103678647428751,16.523780822753906
86,0.012696465477347374,53.87257766723633,0.010323632508516312,16.415746688842773
87,0.013148212805390358,49.21168518066406,0.010363021865487099,16.524316787719727
88,0.012871871702373028,46.18191909790039,0.010290632955729961,16.319570541381836
89,0.012912113219499588,47.926029205322266,0.010296806693077087,16.348182678222656
90,0.013316404074430466,39.288734436035156,0.010307532735168934,16.382497787475586
91,0.012901139445602894,46.58564758300781,0.010322174057364464,16.412004470825195
92,0.012987927533686161,48.66995620727539,0.01032047625631094,16.404071807861328
93,0.012960502877831459,49.77091598510742,0.01031953189522028,16.39328384399414
94,0.013018399477005005,49.21989822387695,0.010313065722584724,16.368642807006836
95,0.01309972908347845,46.26346206665039,0.010346312075853348,16.476282119750977
96,0.012887983582913876,43.54279708862305,0.010334760881960392,16.442214965820312
97,0.012940583750605583,44.61334991455078,0.010289953090250492,16.288528442382812
98,0.01278710924088955,49.5811882019043,0.010351704433560371,16.485136032104492
99,0.013108963146805763,47.44071960449219,0.010344651527702808,16.47249412536621
0,0.07370196282863617,140.30416870117188,0.018411893397569656,22.14657211303711
1,0.029165297746658325,58.926177978515625,0.015204092487692833,21.603464126586914
2,0.024606043472886086,71.00718688964844,0.01175688300281763,17.43521499633789
3,0.021406205371022224,64.1436996459961,0.011976576410233974,16.43169593811035
4,0.020163435488939285,55.54216384887695,0.014084375463426113,15.978971481323242
5,0.018855029717087746,53.574920654296875,0.01124534197151661,17.540918350219727
6,0.01855883002281189,40.03589630126953,0.01331428624689579,20.20513916015625
7,0.017935842275619507,53.20711898803711,0.010652642697095871,16.927160263061523
8,0.01780790276825428,54.41597366333008,0.011946430429816246,18.51807975769043
9,0.01716233789920807,51.29494094848633,0.010700267739593983,16.946348190307617
10,0.016676241531968117,50.24582290649414,0.012751239351928234,15.377641677856445
11,0.016292188316583633,54.227569580078125,0.01002864632755518,15.330081939697266
12,0.016190985217690468,57.47841262817383,0.010061669163405895,15.55441951751709
13,0.016120003536343575,48.2027587890625,0.01016299333423376,15.448741912841797
14,0.015744289383292198,59.38553237915039,0.010437319055199623,15.282439231872559
15,0.015697013586759567,54.87431716918945,0.010119520127773285,15.79052448272705
16,0.015320971608161926,52.24180603027344,0.010105587542057037,15.164734840393066
17,0.015148535370826721,52.63227844238281,0.010048994794487953,15.53642749786377
18,0.014975391328334808,49.33406448364258,0.010061657056212425,15.628571510314941
19,0.015578867867588997,50.56155776977539,0.010040748864412308,15.518588066101074
20,0.015319137834012508,48.37810134887695,0.010031450539827347,15.3905668258667
21,0.015455301851034164,45.936431884765625,0.01004828605800867,15.588435173034668
22,0.01531444862484932,47.78850555419922,0.010038228705525398,15.519947052001953
23,0.015149069018661976,52.433895111083984,0.01002834178507328,15.487295150756836
24,0.015579811297357082,45.323097229003906,0.010064180009067059,15.695725440979004
25,0.015411057509481907,47.54454803466797,0.01004411093890667,15.61715030670166
26,0.015048445202410221,48.96107864379883,0.010023755021393299,15.462976455688477
27,0.015482686460018158,51.87755584716797,0.010024549439549446,15.453071594238281
28,0.015179195441305637,50.92084503173828,0.010020958259701729,15.439506530761719
29,0.015318538062274456,56.88956832885742,0.010016011074185371,15.41804313659668
30,0.015136681497097015,50.347137451171875,0.010015947744250298,15.278973579406738
31,0.015037700533866882,50.005638122558594,0.010017070919275284,15.467677116394043
32,0.015063576400279999,50.91360855102539,0.010008769109845161,15.33570384979248
33,0.01522742211818695,52.36033630371094,0.010014427825808525,15.421064376831055
34,0.01540963351726532,52.77849578857422,0.010017426684498787,15.505518913269043
35,0.015592468902468681,50.76618576049805,0.010022960603237152,15.537992477416992
36,0.015371479094028473,47.8049201965332,0.010031281039118767,15.587510108947754
37,0.015373894944787025,49.129356384277344,0.010053184814751148,15.699868202209473
38,0.014992955140769482,59.45912551879883,0.010053884238004684,15.70571231842041
39,0.015039621852338314,47.093040466308594,0.009995623491704464,15.372124671936035
40,0.015416697598993778,47.89289093017578,0.010014225728809834,15.560073852539062
41,0.0156266987323761,56.07191848754883,0.009997646324336529,15.328730583190918
42,0.015196590684354305,51.722198486328125,0.00999511405825615,15.37028694152832
43,0.0153274554759264,55.149391174316406,0.009997626766562462,15.360459327697754
44,0.015139739029109478,49.79410171508789,0.010016976855695248,15.570674896240234
45,0.0151051701977849,48.678836822509766,0.00999638345092535,15.395949363708496
46,0.015399581752717495,46.33078384399414,0.010004240088164806,15.441359519958496
47,0.015698276460170746,56.71561813354492,0.010003297589719296,15.383055686950684
48,0.014978631399571896,50.09718322753906,0.010006873868405819,15.492729187011719
49,0.015035056509077549,43.05131149291992,0.01002081111073494,15.60837459564209
50,0.01491390261799097,55.54053497314453,0.009996931999921799,15.447456359863281
51,0.01516028493642807,50.63548278808594,0.010005445219576359,15.314668655395508
52,0.015270647592842579,49.28049850463867,0.010001961141824722,15.261922836303711
53,0.015293492004275322,43.911136627197266,0.010014212690293789,15.253986358642578
54,0.015402660705149174,52.19318771362305,0.00999140553176403,15.423124313354492
55,0.015283993445336819,52.236236572265625,0.010013588704168797,15.247907638549805
56,0.01550467312335968,54.3509521484375,0.010000577196478844,15.551261901855469
57,0.015511942096054554,53.09159851074219,0.009986750781536102,15.33670711517334
58,0.01542528998106718,46.135738372802734,0.009983552619814873,15.392951965332031
59,0.01483480166643858,52.635032653808594,0.00998276099562645,15.393683433532715
60,0.015640366822481155,49.085182189941406,0.009980444796383381,15.341120719909668
61,0.014854323118925095,47.998775482177734,0.00999092310667038,15.27810001373291
62,0.015176020562648773,51.608184814453125,0.009986205026507378,15.39665412902832
63,0.015459774993360043,51.492210388183594,0.01002380158752203,15.6486177444458
64,0.01543250773102045,50.954811096191406,0.010025173425674438,15.655021667480469
65,0.015257383696734905,49.91939163208008,0.010011492297053337,15.585311889648438
66,0.015538368374109268,53.796783447265625,0.00999082438647747,15.450470924377441
67,0.014756239019334316,51.90241241455078,0.009984598495066166,15.360686302185059
68,0.015177400782704353,45.913543701171875,0.010008048266172409,15.56334400177002
69,0.015237612649798393,48.5382080078125,0.009994360618293285,15.250774383544922
70,0.0151271503418684,47.80540466308594,0.009989270940423012,15.340494155883789
71,0.015166021883487701,47.3095817565918,0.009997952729463577,15.2705078125
72,0.015248114243149757,46.58628845214844,0.01000970508903265,15.247715950012207
73,0.01488618552684784,47.51846694946289,0.009996523149311543,15.47076416015625
74,0.015465556643903255,49.75490188598633,0.010010113939642906,15.588268280029297
75,0.015345871448516846,48.78467559814453,0.009998250752687454,15.325170516967773
76,0.01489742286503315,49.81094741821289,0.010068072006106377,15.81713581085205
77,0.014906047843396664,49.64071273803711,0.010008465498685837,15.5968656539917
78,0.014945121482014656,47.07854080200195,0.009973821230232716,15.303013801574707
79,0.015080144628882408,51.410736083984375,0.009974698536098003,15.36482048034668
80,0.014906571246683598,48.501224517822266,0.010004480369389057,15.572372436523438
81,0.01485710684210062,51.2367057800293,0.009974179789423943,15.377437591552734
82,0.014834570698440075,61.397911071777344,0.010000505484640598,15.552371978759766
83,0.015133353881537914,56.86560821533203,0.009979425929486752,15.394006729125977
84,0.01482586469501257,47.514129638671875,0.010049519129097462,15.724400520324707
85,0.015207568183541298,46.240474700927734,0.009973017498850822,15.380868911743164
86,0.014951473101973534,53.1988639831543,0.009975015185773373,15.380392074584961
87,0.014900276437401772,49.348724365234375,0.009980824775993824,15.438440322875977
88,0.015026245266199112,51.75910568237305,0.009984311647713184,15.472627639770508
89,0.014537866227328777,58.83378982543945,0.009973336011171341,15.395397186279297
90,0.015213314443826675,50.214332580566406,0.01000452321022749,15.596856117248535
91,0.015032223425805569,49.350826263427734,0.009995521046221256,15.562959671020508
92,0.015103080309927464,52.99407958984375,0.009972231462597847,15.365514755249023
93,0.015111053362488747,47.71714782714844,0.009977581910789013,15.45702838897705
94,0.015031816437840462,49.51176834106445,0.009969530627131462,15.405327796936035
95,0.015448383055627346,48.71118927001953,0.009964991360902786,15.289510726928711
96,0.014889302663505077,50.02528381347656,0.009966449812054634,15.387089729309082
97,0.01563331112265587,60.19245910644531,0.009981894865632057,15.484949111938477
98,0.01547568291425705,49.34639358520508,0.009974478743970394,15.302546501159668
99,0.015436659567058086,47.154701232910156,0.009975040331482887,15.443767547607422
