epoch,loss,mape,val_loss,val_mape
0,0.10459990054368973,220.5093231201172,0.0532788522541523,40.51181411743164
1,0.037744831293821335,111.02880096435547,0.021000036969780922,23.961008071899414
2,0.02764199674129486,91.74642181396484,0.018901005387306213,23.6363468170166
3,0.02494300901889801,74.88322448730469,0.02389642223715782,27.418354034423828
4,0.02199091762304306,73.31397247314453,0.012432105839252472,17.304513931274414
5,0.02168317697942257,71.15552520751953,0.013640486635267735,19.708681106567383
6,0.01975993439555168,67.74172973632812,0.01580948196351528,17.5981502532959
7,0.019718317314982414,71.80438995361328,0.01572185568511486,21.309730529785156
8,0.019063949584960938,65.97929382324219,0.012202490121126175,17.736547470092773
9,0.019164584577083588,72.12179565429688,0.011075225658714771,15.946259498596191
10,0.01851154863834381,70.28677368164062,0.01088291872292757,16.08138084411621
11,0.01937168650329113,70.65215301513672,0.015170005150139332,16.409486770629883
12,0.01768384501338005,65.70556640625,0.012621336616575718,19.139562606811523
13,0.017916426062583923,72.40123748779297,0.012258728966116905,17.651824951171875
14,0.01738075353205204,65.0396957397461,0.011641554534435272,15.21894645690918
15,0.016881830990314484,59.9804573059082,0.011846189387142658,18.154903411865234
16,0.017268547788262367,51.02216720581055,0.014088108204305172,20.77277946472168
17,0.016801761463284492,51.518402099609375,0.011326131410896778,15.68216609954834
18,0.01660388894379139,61.81159210205078,0.011490801349282265,17.530197143554688
19,0.01623932272195816,55.514404296875,0.011116680689156055,15.874483108520508
20,0.016358301043510437,57.7427978515625,0.012694799341261387,15.521584510803223
21,0.01672516204416752,57.522159576416016,0.010415629483759403,15.77100944519043
22,0.015791641548275948,54.60653305053711,0.011657023802399635,16.852092742919922
23,0.015548196621239185,54.720497131347656,0.011538790538907051,17.22298240661621
24,0.015837550163269043,59.038536071777344,0.010331938043236732,14.652020454406738
25,0.015686171129345894,50.87306594848633,0.012227136641740799,18.2352237701416
26,0.01599065214395523,50.31874465942383,0.01191202737390995,15.568181037902832
27,0.01610730215907097,51.30913543701172,0.010956048034131527,14.829697608947754
28,0.0153200076892972,51.360172271728516,0.010714530944824219,16.615324020385742
29,0.015451846644282341,49.46684265136719,0.011046272702515125,15.795893669128418
30,0.015501855872571468,49.69072341918945,0.011525139212608337,16.882078170776367
31,0.015297871083021164,54.90000915527344,0.011166179552674294,16.887310028076172
32,0.01545416098088026,53.97921371459961,0.011912648566067219,18.26325798034668
33,0.015213588252663612,53.529720306396484,0.01239034254103899,17.89181900024414
34,0.015461578965187073,54.66212463378906,0.010866069234907627,16.213211059570312
35,0.014595651999115944,53.03972625732422,0.0104263536632061,14.839232444763184
36,0.015328115783631802,53.848148345947266,0.01173487864434719,17.553693771362305
37,0.014881511218845844,51.45454406738281,0.012066315859556198,17.81182861328125
38,0.01484503410756588,57.88859558105469,0.011677343398332596,17.656904220581055
39,0.01494202297180891,53.68961715698242,0.010778010822832584,17.034378051757812
40,0.014495844021439552,62.05387878417969,0.011446609161794186,16.59808921813965
41,0.014371938072144985,57.09273147583008,0.011813792400062084,18.16415023803711
42,0.014389642514288425,56.70114517211914,0.011352965608239174,17.02838897705078
43,0.014382419176399708,45.8709831237793,0.013311504386365414,19.74612045288086
44,0.015026773326098919,55.42658615112305,0.010812033899128437,15.617216110229492
45,0.014141594991087914,54.249656677246094,0.015146746300160885,21.290128707885742
46,0.01398884505033493,49.055301666259766,0.010929974727332592,15.908760070800781
47,0.013890029862523079,50.14866638183594,0.01051673199981451,16.793764114379883
48,0.014050228521227837,54.885650634765625,0.010982695966959,17.24859046936035
49,0.014445940963923931,52.34821319580078,0.012148831970989704,18.71317481994629
50,0.013172769919037819,51.9119758605957,0.011025289073586464,17.35327911376953
51,0.012996064499020576,51.22687911987305,0.011857409030199051,18.47211265563965
52,0.013026142492890358,57.5290641784668,0.011433850973844528,17.826519012451172
53,0.013044643215835094,47.88988494873047,0.01131983008235693,17.79975700378418
54,0.013087333180010319,45.2022590637207,0.011896596290171146,18.529376983642578
55,0.013003572821617126,50.39557647705078,0.011404266580939293,17.90134048461914
56,0.012654046528041363,51.76657485961914,0.011515606194734573,18.043506622314453
57,0.012988049536943436,45.553565979003906,0.011615725234150887,18.27359390258789
58,0.012891719117760658,46.01375198364258,0.011311125010251999,17.806943893432617
59,0.012770316563546658,50.494651794433594,0.011168218217790127,17.334409713745117
