Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-03-02,16.596047800924175,16.674110936896366,16.54359694307262,16.624711990356445,431712400,0.0,0.0
2012-03-05,16.632040532228295,16.694857177158333,16.039845618062596,16.2581844329834,809124400,0.0,0.0
2012-03-06,15.96848253131383,16.27433651294342,15.741606940761828,16.169742584228516,810238800,0.0,0.0
2012-03-07,16.369179455940245,16.39906344595318,15.957509986542453,16.182861328125,798520800,0.0,0.0
2012-03-08,16.30483572184471,16.557935999693186,16.22646638851165,16.527442932128906,516457200,0.0,0.0
2012-03-09,16.595135726269515,16.702779948492964,16.56159238085609,16.62441062927246,418919200,0.0,0.0
2012-03-12,16.74059990362636,16.832693099975586,16.680221201003018,16.832693099975586,407282400,0.0,0.0
2012-03-13,17.00162683751289,17.32608230674302,16.947040916699876,17.32364273071289,690855200,0.0,0.0
2012-03-14,17.627059503827535,18.135393555434444,17.546248952165172,17.978654861450195,1418844000,0.0,0.0
2012-03-15,18.2845041052016,18.296701982522517,17.642301335528273,17.856063842773438,1159718000,0.0,0.0
2012-03-16,17.83044703088336,17.967059990040784,17.62552759214723,17.856367111206055,825487600,0.0,0.0
2012-03-19,18.24669421754121,18.350372928474584,17.962490160536113,18.32994270324707,901236000,0.0,0.0
2012-03-20,18.281449024206772,18.506798621418742,18.03658283014143,18.47813606262207,816662000,0.0,0.0
2012-03-21,18.379945982910776,18.59065978378163,18.339390086390363,18.37262725830078,644042000,0.0,0.0
2012-03-22,18.228705805510792,18.433626952229982,18.16009475956563,18.276277542114258,623870800,0.0,0.0
2012-03-23,18.311342299005823,18.351289132062796,18.125633252000807,18.175949096679688,430488800,0.0,0.0
2012-03-26,18.289998204203233,18.51443596181057,18.151862492025863,18.50925064086914,595742000,0.0,0.0
2012-03-27,18.484849136579815,18.792838186452915,18.481189773668483,18.73794937133789,607129600,0.0,0.0
2012-03-28,18.856878335899086,18.950495834205416,18.610792238368,18.833703994750977,655460400,0.0,0.0
2012-03-29,18.686113583760683,18.801381099608847,18.516872488033748,18.597070693969727,608238400,0.0,0.0
2012-03-30,18.563830462961892,18.618414746912354,18.233580643781714,18.282676696777344,731038000,0.0,0.0
2012-04-02,18.352200622946707,18.868768488354835,18.307983726934502,18.864500045776367,598351600,0.0,0.0
2012-04-03,19.128878915640623,19.278606612529586,18.982813838426697,19.19047737121582,834559600,0.0,0.0
2012-04-04,19.038929977824367,19.08497575359775,18.814798410427205,19.037710189819336,572980800,0.0,0.0
2012-04-05,19.119128241795732,19.353322633791482,19.009959667177025,19.32343864440918,641298000,0.0,0.0
2012-04-09,19.093208313545443,19.51128125706612,19.067898935734906,19.40119743347168,597536800,0.0,0.0
2012-04-10,19.51402022679427,19.6381307643999,19.089239376037938,19.163644790649414,889725200,0.0,0.0
2012-04-11,19.400281151325153,19.420711374673488,19.0081267191166,19.095340728759766,696614800,0.0,0.0
2012-04-12,19.058749405508262,19.251777175631975,18.921525710161262,18.990747451782227,614336800,0.0,0.0
2012-04-13,19.03160202768117,19.04959429917575,18.403426166482813,18.455875396728516,859644800,0.0,0.0
2012-04-16,18.6031657290451,18.609873746933562,17.633152794140873,17.690481185913086,1050786800,0.0,0.0
2012-04-17,17.654197575735356,18.60133929138419,17.439824325099647,18.592191696166992,1025528000,0.0,0.0
2012-04-18,18.714775693348397,18.913902385193104,18.379036026561877,18.550718307495117,954531200,0.0,0.0
2012-04-19,18.303106261014975,18.440634483848406,17.824350140850125,17.913393020629883,834719200,0.0,0.0
2012-04-20,18.033541575691622,18.13234276816992,17.394387365755904,17.47245216369629,1030985200,0.0,0.0
2012-04-23,17.40017918654111,17.58497295673414,16.973567791043966,17.43341636657715,966529200,0.0,0.0
2012-04-24,17.156225154634736,17.31113492726313,16.92416584973981,17.085174560546875,1076149200,0.0,0.0
2012-04-25,18.77332233208637,18.84528817698766,18.479360014052705,18.601335525512695,905777600,0.0,0.0
2012-04-26,18.731549101960596,18.74435768973533,18.361352415552222,18.531204223632812,536068400,0.0,0.0
2012-04-27,18.45100092687015,18.48484881178903,18.311642227472618,18.387876510620117,406722400,0.0,0.0
2012-04-30,18.229311948492477,18.24760876568078,17.77800022917861,17.807884216308594,506144800,0.0,0.0
2012-05-01,17.83594075016721,18.197598908211,17.724028059463652,17.75147247314453,610999200,0.0,0.0
2012-05-02,17.693836211965422,17.912173341209208,17.651754347391776,17.868871688842773,427389200,0.0,0.0
2012-05-03,18.006706822239128,18.034151234429242,17.695667436492517,17.74201774597168,390549600,0.0,0.0
2012-05-04,17.59747310822697,17.636504682109276,17.23428909306057,17.23672866821289,529992400,0.0,0.0
2012-05-07,17.122375032603134,17.466042418444882,17.114141059998737,17.3657169342041,460118400,0.0,0.0
2012-05-08,17.36876935729949,17.427317540315943,17.037910482447455,17.326078414916992,497252000,0.0,0.0
2012-05-09,17.18946705435163,17.502946018935955,17.10255920535744,17.3565731048584,480704000,0.0,0.0
2012-05-10,17.521251777874145,17.560894092807068,17.33401992908569,17.397445678710938,333200000,0.0,0.0
2012-05-11,17.229112909211885,17.517891636599604,17.209291759602497,17.28125762939453,399546000,0.0,0.0
2012-05-14,17.15500700878371,17.305646724826236,17.003452044788062,17.022357940673828,352626400,0.0,0.0
2012-05-15,17.120855527167244,17.17482910250536,16.825062680776377,16.868364334106445,476336000,0.0,0.0
2012-05-16,16.8951961164376,16.981799404902247,16.498468761271795,16.652158737182617,560896000,0.0,0.0
2012-05-17,16.628687055007216,16.695469238128197,16.165483474731445,16.165483474731445,717220000,0.0,0.0
2012-05-18,16.282577091593595,16.570745085565513,15.923358482233978,16.17340850830078,732292400,0.0,0.0
2012-05-21,16.299041707644154,17.123598685152057,16.285317874020894,17.11566925048828,631106000,0.0,0.0
2012-05-22,17.36785414535038,17.499894132901385,16.850372630706826,16.984241485595703,694870400,0.0,0.0
2012-05-23,17.000401569548075,17.466961422557702,16.870193706965555,17.39865493774414,584897600,0.0,0.0
2012-05-24,17.560581987391544,17.579794056563657,17.114149326714074,17.23887062072754,496230000,0.0,0.0
2012-05-25,17.216606100243524,17.255028601561953,17.029981824458954,17.146469116210938,328507200,0.0,0.0
2012-05-29,17.409024243042627,17.503555360407482,17.238563366245266,17.4507999420166,380508800,0.0,0.0
2012-05-30,17.35718015426768,17.68621012323266,17.276675801344737,17.661205291748047,529429600,0.0,0.0
2012-05-31,17.70907582813417,17.732251787144893,17.4260933135126,17.617290496826172,491674400,0.0,0.0
2012-06-01,17.35596508137097,17.46238954252578,17.092497402820044,17.106828689575195,520987600,0.0,0.0
2012-06-04,17.122381139242812,17.30534444029242,16.725959839357685,17.20745849609375,556995600,0.0,0.0
2012-06-05,17.11537467225185,17.273943915157613,17.02572266315274,17.162944793701172,388214400,0.0,0.0
2012-06-06,17.313570706146226,17.498973500459332,17.244348994412917,17.42609405517578,401455600,0.0,0.0
2012-06-07,17.603882344127786,17.60479596369262,17.396827813872346,17.434030532836914,379766800,0.0,0.0
2012-06-08,17.430370366290017,17.704207054159273,17.3510857801111,17.696277618408203,347516400,0.0,0.0
2012-06-11,17.921929931360772,17.945714976770255,17.400787453704396,17.417255401611328,591264800,0.0,0.0
2012-06-12,17.517587031340103,17.583452331792863,17.280953025018093,17.569425582885742,435380400,0.0,0.0
2012-06-13,17.519418425065115,17.640174207564282,17.39317278103302,17.447452545166016,293580000,0.0,0.0
2012-06-14,17.41939295207288,17.488310157896713,17.298028120804638,17.42823600769043,345573200,0.0,0.0
2012-06-15,17.412072405603332,17.52246076219941,17.36785550357863,17.507518768310547,335255200,0.0,0.0
2012-06-18,17.410854703221275,17.92711648404266,17.39286242498517,17.862773895263672,440412000,0.0,0.0
2012-06-19,17.790201499501073,17.991461641282783,17.781053903440256,17.91248321533203,361404400,0.0,0.0
2012-06-20,17.93687606325783,17.968590550160467,17.71091563688145,17.861557006835938,358943200,0.0,0.0
2012-06-21,17.85240362702433,17.937176427523752,17.608450977921247,17.61546516418457,326351200,0.0,0.0
2012-06-22,17.657251307009002,17.753306784345128,17.546862910205324,17.75056266784668,284471600,0.0,0.0
2012-06-25,17.604179098482845,17.680414998936854,17.392856218050213,17.405054092407227,304382400,0.0,0.0
2012-06-26,17.42213243994473,17.518494035137916,17.30015693281647,17.443479537963867,276536400,0.0,0.0
2012-06-27,17.53404917761485,17.58710913810163,17.440128764452787,17.518802642822266,202997200,0.0,0.0
2012-06-28,17.432504926635506,17.503555535283795,17.247711133339234,17.352609634399414,282836400,0.0,0.0
2012-06-29,17.6255315445148,17.808496475219727,17.511179277101867,17.808496475219727,421500800,0.0,0.0
2012-07-02,17.830756481333857,18.09727280238029,17.796297881151634,18.06830406188965,400092000,0.0,0.0
2012-07-03,18.140272625265087,18.2964022387892,18.113438916680163,18.278409957885742,241712800,0.0,0.0
2012-07-05,18.313477504175882,18.733685527793988,18.285728547623496,18.599512100219727,484383200,0.0,0.0
2012-07-06,18.51260810401644,18.5537747376345,18.344586744587577,18.475709915161133,418930400,0.0,0.0
2012-07-09,18.458017821445413,18.72026570621859,18.421730352768474,18.719961166381836,379405600,0.0,0.0
2012-07-10,18.844371045120102,18.902310140120886,18.458317238244298,18.546751022338867,511957600,0.0,0.0
2012-07-11,18.483020125875512,18.52998113939989,18.211624683310284,18.431486129760742,469322000,0.0,0.0
2012-07-12,18.30371569612814,18.402210702977968,18.073180706385287,18.262853622436523,428041600,0.0,0.0
2012-07-13,18.38635353233603,18.515646131968012,18.29639541846328,18.44795036315918,311427200,0.0,0.0
2012-07-16,18.452530121616878,18.650739961505668,18.449479837495637,18.50711441040039,301260400,0.0,0.0
2012-07-17,18.625428944796283,18.647080585919873,18.392454354907155,18.508028030395508,293624800,0.0,0.0
2012-07-18,18.49735226996856,18.550716759745168,18.40495457429089,18.487289428710938,252700000,0.0,0.0
2012-07-19,18.640373834643704,18.764484415670257,18.47936507316184,18.733076095581055,436861600,0.0,0.0
2012-07-20,18.69373441738019,18.73673152891346,18.40922584284557,18.427522659301758,397471200,0.0,0.0
2012-07-23,18.125631966341164,18.476313640788664,17.921627743518766,18.413190841674805,487975600,0.0,0.0
2012-07-24,18.521445309053068,18.59158229970763,18.250963446679457,18.32445526123047,565132400,0.0,0.0
2012-07-25,17.517579575473803,17.710910207574564,17.381575702705035,17.533130645751953,877312800,0.0,0.0
2012-07-26,17.679202860042576,17.698719469255067,17.392560805011676,17.530393600463867,406632800,0.0,0.0
2012-07-27,17.534354814509086,17.86430010988885,17.430065392862844,17.843868255615234,403936400,0.0,0.0
2012-07-30,18.019515598977513,18.27932392153953,17.92498284588093,18.144845962524414,379142400,0.0,0.0
2012-07-31,18.39489574458576,18.65318136455978,18.379344669634424,18.624515533447266,462327600,0.0,0.0
2012-08-01,18.78155481440511,18.796496805229438,18.38787610574912,18.504058837890625,384501600,0.0,0.0
2012-08-02,18.38300272140325,18.622379168227333,18.304022678667316,18.533946990966797,332158400,0.0,0.0
2012-08-03,18.71204082280791,18.844689960119833,18.648917995103126,18.775163650512695,344920800,0.0,0.0
2012-08-06,18.823637751121385,19.054783461065327,18.761736372055424,18.984037399291992,302103200,0.0,0.0
2012-08-07,18.990746316378747,19.058748266039135,18.846510070675816,18.93402862548828,290446800,0.0,0.0
2012-08-08,18.88767514376531,19.024594279895204,18.817844332359716,18.902008056640625,244706000,0.0,0.0
2012-08-09,18.921605529077517,19.040431299387574,18.92007465696099,19.00980567932129,221642400,0.094643,0.0
2012-08-10,18.947946788197942,19.041351261289815,18.947640940845194,19.039514541625977,194938800,0.0,0.0
2012-08-13,19.091269229102988,19.293699264526367,19.086980824471134,19.293699264526367,278832400,0.0,0.0
2012-08-14,19.3509685993118,19.557381198996584,19.300130885483377,19.345455169677734,340169200,0.0,0.0
2012-08-15,19.33351295113013,19.416199678056337,19.224794854124056,19.31911849975586,257342400,0.0,0.0
2012-08-16,19.330757772323345,19.500725484725496,19.309013170785768,19.487863540649414,254534000,0.0,0.0
2012-08-17,19.59995419957896,19.850771964965304,19.563510928139426,19.84832191467285,442761200,0.0,0.0
2012-08-20,19.906509219787143,20.37017059326172,19.90313999184486,20.37017059326172,613384800,0.0,0.0
2012-08-21,20.543809804377283,20.66814737803578,19.9163042944876,20.091785430908203,812719600,0.0,0.0
2012-08-22,20.04156078908449,20.488071727029055,19.84831761191483,20.48409080505371,565322800,0.0,0.0
2012-08-23,20.399565530697775,20.51563377483401,20.247665718028202,20.292991638183594,420128800,0.0,0.0
2012-08-24,20.19745123841093,20.502781885678267,20.07617698799726,20.31106948852539,437340400,0.0,0.0
2012-08-27,20.82463986915651,20.851590416951716,20.627109919595252,20.69264793395996,427008400,0.0,0.0
2012-08-28,20.6712050762621,20.705505766645746,20.539211531725037,20.665693283081055,267416800,0.0,0.0
2012-08-29,20.679482282640386,20.75359384928609,20.59832641264811,20.624969482421875,202806800,0.0,0.0
2012-08-30,20.538296813762862,20.566164901871037,20.29972772685057,20.330965042114258,302699600,0.0,0.0
2012-08-31,20.43447835387722,20.475821717422143,20.128228672322834,20.372922897338867,338321200,0.0,0.0
2012-09-04,20.388849116170093,20.676110106691297,20.350261648057824,20.6709041595459,367892000,0.0,0.0
2012-09-05,20.68928407689617,20.71317125086866,20.50645274312768,20.525747299194336,336375200,0.0,0.0
2012-09-06,20.61578306641829,20.772583014579194,20.54320237068932,20.71072006225586,391196400,0.0,0.0
2012-09-07,20.765227128095237,20.900897410057876,20.695403979401828,20.838422775268555,329666400,0.0,0.0
2012-09-10,20.83872512013592,20.925698602931092,20.276757713277878,20.296358108520508,487998000,0.0,0.0
2012-09-11,20.368942889313356,20.521760254063594,20.105261584366936,20.230518341064453,503983200,0.0,0.0
2012-09-12,20.422234974358105,20.515641109584813,20.089955446450677,20.512271881103516,712233200,0.0,0.0
2012-09-13,20.744400321420652,20.99338128232464,20.664775349498708,20.91620635986328,598360000,0.0,0.0
2012-09-14,21.12997642491483,21.34496261533159,21.066580964218087,21.170400619506836,600474000,0.0,0.0
2012-09-17,21.41754041133922,21.43132153358843,21.272379038907896,21.430709838867188,398031200,0.0,0.0
2012-09-18,21.433774270090286,21.50880501569009,21.3278120485061,21.495943069458008,373503200,0.0,0.0
2012-09-19,21.44540525957588,21.55963513391069,21.424273992195143,21.501754760742188,326874800,0.0,0.0
2012-09-20,21.411719567456306,21.439283445485774,21.242057707638526,21.397632598876953,336568400,0.0,0.0
2012-09-21,21.51124870005995,21.592710394668487,21.417842604950962,21.44019889831543,571589200,0.0,0.0
2012-09-24,21.0350347615423,21.28799669533022,20.91682230437106,21.1553897857666,639766400,0.0,0.0
2012-09-25,21.077903335243647,21.216329485141046,20.610567062342838,20.627105712890625,518789600,0.0,0.0
2012-09-26,20.480110064857673,20.601078410689166,20.24919859721851,20.37108612060547,576503200,0.0,0.0
2012-09-27,20.343833743710277,20.89140689399854,20.223171221383133,20.865375518798828,594090000,0.0,0.0
2012-09-28,20.786663839857148,20.858938666815266,20.41916458112544,20.42988395690918,535110800,0.0,0.0
2012-10-01,20.55422255170218,20.72541692586775,20.105261539605248,20.193767547607422,543594800,0.0,0.0
2012-10-02,20.267877376673013,20.406915243014314,19.926103623257223,20.252565383911133,627992400,0.0,0.0
2012-10-03,20.361280337887013,20.5756547284771,20.292986445572257,20.56309700012207,424281200,0.0,0.0
2012-10-04,20.556976591628285,20.648851818821228,20.382416276837176,20.420696258544922,370725600,0.0,0.0
2012-10-05,20.371698016071104,20.396196878596047,19.945399162898262,19.985517501831055,594006000,0.0,0.0
2012-10-08,19.810652145333176,19.831477571270828,19.48082110030918,19.543909072875977,637994000,0.0,0.0
2012-10-09,19.558606627882213,19.61495613696152,19.096170365536626,19.472856521606445,838597200,0.0,0.0
2012-10-10,19.591987490542387,19.752462487164316,19.508075735171882,19.627819061279297,510356000,0.0,0.0
2012-10-11,19.79901372086158,19.820450839924398,19.23551368713379,19.23551368713379,546081200,0.0,0.0
2012-10-12,19.280224397246087,19.45846142295151,19.14976334039539,19.284818649291992,460014800,0.0,0.0
2012-10-15,19.36566650435413,19.4508032681346,19.105354478639768,19.439472198486328,432502000,0.0,0.0
2012-10-16,19.458154220758882,19.915384489188618,19.32432231047622,19.899765014648438,549771600,0.0,0.0
2012-10-17,19.871595448193144,19.991644629682387,19.72245151344079,19.741132736206055,389037600,0.0,0.0
2012-10-18,19.587395364742136,19.663037794747556,19.29370176026111,19.37455177307129,476624400,0.0,0.0
2012-10-19,19.32585625306543,19.347905064783877,18.66956350173866,18.676301956176758,744086000,0.0,0.0
2012-10-22,18.755313529812934,19.45846143430547,18.70447581659607,19.417118072509766,546730800,0.0,0.0
2012-10-23,19.32432633971231,19.41313983534887,18.73326730885476,18.784103393554688,707145600,0.0,0.0
2012-10-24,19.031555331537493,19.188047793872027,18.7008050891924,18.89037322998047,558527200,0.0,0.0
2012-10-25,18.987456729692262,19.04870799351613,18.54492657073838,18.6671199798584,656325600,0.0,0.0
2012-10-26,18.663748258234797,18.80370533294123,18.09933224853924,18.497455596923828,1018432800,0.0,0.0
2012-10-31,18.218151238206868,18.434975714942446,17.998265017332727,18.231626510620117,510003200,0.0,0.0
2012-11-01,18.32044853289665,18.46683498477016,18.196418386517465,18.268999099731445,361298000,0.0,0.0
2012-11-02,18.249092947098497,18.281555303813025,17.601682533212532,17.66446304321289,599373600,0.0,0.0
2012-11-05,17.870250932930475,18.000406123654507,17.688950553536927,17.90393829345703,529135600,0.0,0.0
2012-11-06,18.075744408290568,18.091362246188776,17.765208014090227,17.8497314453125,374917200,0.0,0.0
2012-11-07,17.654075561385053,17.675610596248365,17.09753941358771,17.16676139831543,793648800,0.094643,0.0
2012-11-08,17.247666114665567,17.29689091297056,16.46808726620917,16.54376792907715,1056146000,0.0,0.0
2012-11-09,16.62591264921912,17.070771139681163,16.419787888193866,16.830190658569336,929913600,0.0,0.0
2012-11-12,17.048315312366256,17.059083650719614,16.571460626886505,16.700057983398438,515802000,0.0,0.0
2012-11-13,16.57946367172691,16.93541203531359,16.501012844954122,16.70221519470215,532949200,0.0,0.0
2012-11-14,16.78220269070615,16.842194205196172,16.495474698807456,16.517009735107422,477170400,0.0,0.0
2012-11-15,16.537000649254736,16.597606629526513,16.078298141861467,16.170591354370117,789910800,0.0,0.0
2012-11-16,16.157668136211566,16.305339224724744,15.559292819238784,16.233964920043945,1266893600,0.0,0.0
2012-11-19,16.63483400863606,17.459022511249565,16.609299873945186,17.404569625854492,823317600,0.0,0.0
2012-11-20,17.59470065830738,17.595931278704782,17.06154628301323,17.25628662109375,642754000,0.0,0.0
2012-11-21,17.359038951594524,17.4550240363672,17.123686546884198,17.280588150024414,373002000,0.0,0.0
2012-11-23,17.448866129846834,17.597460595370976,17.308271514528766,17.582077026367188,272826400,0.0,0.0
2012-11-26,17.71744966918136,18.151232618477472,17.65007444418823,18.13677406311035,630579600,0.0,0.0
2012-11-27,18.13738840396906,18.16415480437441,17.84666136127524,17.99064064025879,533330000,0.0,0.0
2012-11-28,17.759594912928666,18.02201931450536,17.605463439221957,17.934032440185547,520864400,0.0,0.0
2012-11-29,18.158001361418663,18.281981827329783,18.005100499518093,18.131542205810547,514698800,0.0,0.0
2012-11-30,18.05248191448621,18.102013980130916,17.92603853014001,18.006027221679688,391319600,0.0,0.0
2012-12-03,18.26352412028818,18.29244287318528,18.01278977538649,18.03401756286621,364280000,0.0,0.0
2012-12-04,17.89896019578118,17.89896019578118,17.601465564418252,17.715909957885742,557068400,0.0,0.0
2012-12-05,17.50240116591527,17.51286061503192,16.575149478195698,16.57576560974121,1044638000,0.0,0.0
2012-12-06,16.27273136636352,17.02246811464441,15.955545223852118,16.83572769165039,1177212400,0.0,0.0
2012-12-07,17.02524517126801,17.080621450584232,16.305348611103057,16.40533447265625,787040800,0.0,0.0
2012-12-10,16.151519335471164,16.567151832091323,16.046303780132124,16.299806594848633,630484400,0.0,0.0
2012-12-11,16.60591099514703,16.907099024563227,16.532075451468238,16.655750274658203,592345600,0.0,0.0
2012-12-12,16.85203614211399,16.859112619853263,16.49824182947118,16.582229614257812,487144000,0.0,0.0
2012-12-13,16.340727525540107,16.54039200192395,16.176134911378963,16.29581069946289,625259600,0.0,0.0
2012-12-14,15.836179727079523,15.940164661077588,15.554067051777277,15.683586120605469,1009579200,0.0,0.0
2012-12-17,15.657134021173597,15.997700447461291,15.420245320444955,15.961705207824707,757607200,0.0,0.0
2012-12-18,16.151514436910333,16.456085429516268,16.005381217809617,16.425321578979492,625685200,0.0,0.0
2012-12-19,16.350562993882708,16.419168813637842,16.16689669042578,16.191816329956055,449369200,0.0,0.0
2012-12-20,16.305345057293287,16.31149815843378,15.963240848970267,16.050920486450195,481689600,0.0,0.0
2012-12-21,15.766039731492375,15.987546472682133,15.697433876999844,15.977087020874023,596268400,0.0,0.0
2012-12-24,16.008468301208534,16.128449691319958,15.958012861168385,16.0029296875,175753200,0.0,0.0
2012-12-26,15.966926191193483,15.981079141003892,15.72450065235253,15.78233814239502,302436400,0.0,0.0
2012-12-27,15.798954817181029,15.882328101699267,15.52576371064655,15.845718383789062,455120400,0.0,0.0
2012-12-28,15.698969687181652,15.827874267417295,15.632208957489661,15.677433013916016,354278400,0.0,0.0
2012-12-31,15.706352038661441,16.471474080003325,15.659282872772426,16.372102737426758,659492400,0.0,0.0
2013-01-02,17.038156696533797,17.074459160131333,16.66313474943877,16.890792846679688,560518000,0.0,0.0
2013-01-03,16.855419472006275,16.910488495985767,16.643757717846956,16.67759895324707,352965200,0.0,0.0
2013-01-04,16.519772076917103,16.570841984934393,16.17705180367634,16.21304702758789,594333600,0.0,0.0
2013-01-07,16.059227856995076,16.28381032485952,15.850027322308481,16.1176815032959,484156400,0.0,0.0
2013-01-08,16.28103568049677,16.363485571408447,16.036148890597758,16.161052703857422,458707200,0.0,0.0
2013-01-09,16.07461331693555,16.151833530141857,15.874334325271708,15.90848445892334,407604400,0.0,0.0
2013-01-10,16.260735593773585,16.265965319023643,15.859870499135152,16.105682373046875,601146000,0.0,0.0
2013-01-11,16.028458703486116,16.1613623741045,15.967543836528808,16.00692367553711,350506800,0.0,0.0
2013-01-14,15.464849108333151,15.613136377396021,15.336560649714624,15.436239242553711,734207600,0.0,0.0
2013-01-15,15.330100008068593,15.351327795280689,14.87108854202909,14.94923210144043,876772400,0.0,0.0
2013-01-16,15.217504783946964,15.672824510861801,15.151669051720678,15.569761276245117,690804800,0.0,0.0
2013-01-17,15.699581889010293,15.713118708142929,15.44485013740153,15.464845657348633,453678400,0.0,0.0
2013-01-18,15.33686946812743,15.450699383392042,15.271648234075611,15.382402420043945,472922800,0.0,0.0
2013-01-22,15.522684896908997,15.624823065009316,15.278719835724342,15.529145240783691,461546400,0.0,0.0
2013-01-23,15.653438185589122,15.84356490107226,15.529148830033781,15.81341552734375,861509600,0.0,0.0
2013-01-24,14.151808705935274,14.328091353797216,13.851851191797078,13.859543800354004,1460852400,0.0,0.0
2013-01-25,13.896151554664563,14.035822820867898,13.382686436257853,13.532818794250488,1208026400,0.0,0.0
2013-01-28,13.4697531144047,13.942915070180634,13.409146303098897,13.838930130004883,785517600,0.0,0.0
2013-01-29,14.105660651744472,14.15796118674165,13.909380844871896,14.098584175109863,571158000,0.0,0.0
2013-01-30,14.059515728943177,14.231799295114206,13.98260442016338,14.054286003112793,417155200,0.0,0.0
2013-01-31,14.058900766354213,14.129658970884297,13.997371392800897,14.013060569763184,319334400,0.0,0.0
2013-02-01,14.124423317393074,14.135806139927057,13.793394802257845,13.955524444580078,539484400,0.0,0.0
2013-02-04,13.964449878257547,14.026902618824966,13.598041353157711,13.60788631439209,477117200,0.0,0.0
