,Date,AMZ_Open,AMZ_High,AMZ_Low,AMZ_Close,AMZ_Volume,Dividends,Stock Splits,Apple_Open,Apple_High,Apple_Low,Apple_Close,Apple_Volume,GOOG_Open,GOOG_High,GOOG_Low,GOOG_Close,GOOG_Volume,MS_Open,MS_High,MS_Low,MS_Close,MS_Volume,ORC_Open,ORC_High,ORC_Low,ORC_Close,ORC_Volume,SP_Open,SP_High,SP_Low,SP_Close,SP_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,polarity,yhat,yhat_upper,yhat_lower,log_diff
10,2012-01-18,9.097000122070312,9.512499809265137,9.055999755859377,9.472000122070312,149470000.0,0.0,0.0,13.08527946472168,13.09625674076179,12.999591406547,13.08527946472168,276791200.0,15.607250213623049,15.790811538696287,15.49492073059082,15.763664245605469,110882061.0,22.76559758886574,22.837971566096552,22.492185126838653,22.701265335083008,64860600.0,23.75329166908613,24.38762859745091,23.66757196498145,24.2933349609375,35343800.0,1293.6500244140625,1308.1099853515625,1290.989990234375,1308.0400390625,4096160000.0,23.200000762939453,23.440000534057617,20.780000686645508,20.88999938964844,0.0,8.58884071691838,22.14402211190344,-4.27383200370941,0.041935536349924085
11,2012-01-19,9.543999671936035,9.79699993133545,9.517999649047852,9.72249984741211,141920000.0,0.0,0.0,13.04380702972412,13.154194565773606,13.005994423140342,13.04380702972412,261738400.0,15.964909553527832,15.964909553527832,15.727548599243164,15.92954158782959,253157352.0,22.644967855612883,22.87013144165672,22.540428550471983,22.612802505493164,74053500.0,24.413345401031656,24.68765239553784,24.216187453105167,24.481922149658203,36353100.0,1308.0699462890625,1315.489990234375,1308.0699462890625,1314.5,4465890000.0,20.489999771118164,20.8700008392334,19.450000762939453,19.8700008392334,0.0,8.625293174907812,22.49314384829508,-4.375233368278195,0.026102680324318506
12,2012-01-20,9.535499572753906,9.645000457763672,9.45199966430664,9.546500205993652,112206000.0,0.0,0.0,12.816624641418455,13.03618153041034,12.799852968548691,12.816624641418455,413974400.0,14.708120346069336,14.719825744628906,14.488195419311523,14.595044136047363,424637703.0,23.17570697072553,23.91552835889379,23.119416463006424,23.891403198242188,165902900.0,24.336185830415,24.81622449820965,24.233321569457537,24.610492706298828,37014000.0,1314.489990234375,1315.3800048828125,1309.1700439453125,1315.3800048828125,3912620000.0,19.90999984741211,19.940000534057617,18.15999984741211,18.280000686645508,0.0,8.456187660190071,22.4501902993088,-6.088332567335101,-0.018268154604152986
13,2012-01-23,9.53950023651123,9.58650016784668,9.261500358581545,9.304499626159668,91706000.0,0.0,0.0,13.033437728881836,13.065152208206234,12.877613518757729,13.033437728881836,306062400.0,14.595293045043944,14.661544799804688,14.524558067321776,14.583337783813477,137027695.0,23.762749444508028,24.08441226285965,23.601919569134203,23.90749740600586,76078100.0,24.627648496353046,24.78194659296765,24.241904889815235,24.336196899414062,27438400.0,1315.2900390625,1322.280029296875,1309.8900146484375,1316.0,3770910000.0,19.21999931335449,19.309999465942383,18.549999237060547,18.670000076293945,0.0,8.658392785962784,22.535075809750783,-5.3349381715661774,-0.025676502828606118
14,2012-01-24,9.25,9.420499801635742,9.190999984741213,9.350000381469728,93476000.0,0.0,0.0,12.819978713989258,12.962995956081,12.793754095606989,12.819978713989258,547638000.0,14.603262901306152,14.637136459350586,14.396039962768556,14.469017028808594,122690156.0,23.69841138702769,23.77882707193256,23.46520758798536,23.5938720703125,51703300.0,24.284756445258648,24.63621237409064,24.21617971853529,24.439054489135746,23700900.0,1315.9599609375,1315.9599609375,1306.06005859375,1314.6500244140625,3693560000.0,19.76000022888184,20.0,18.6299991607666,18.90999984741211,0.0,8.89112159383599,22.63271360816177,-5.206412851364373,0.0048782701787963845
15,2012-01-25,9.349499702453612,9.408499717712402,9.23050022125244,9.390000343322754,86128000.0,0.0,0.0,13.620448112487791,13.857995670946744,13.531100695032263,13.620448112487791,958314000.0,14.383835792541504,14.413723945617676,14.106624603271484,14.18408489227295,200255805.0,23.37674922531217,23.84315833812653,23.37674922531217,23.77078437805176,59231700.0,24.224752013750475,24.550491056936902,23.96758806228928,24.439054489135746,39274500.0,1314.4000244140625,1328.300048828125,1307.6500244140625,1326.06005859375,4410910000.0,19.350000381469727,19.549999237060547,17.149999618530273,18.309999465942383,0.0,8.97818800846166,23.01145658996048,-4.349365747710913,0.004268945683268299
16,2012-01-26,9.46500015258789,9.74250030517578,9.43649959564209,9.666000366210938,117472000.0,0.0,0.0,13.558548927307127,13.685402810715807,13.513113044721798,13.558548927307127,323985200.0,14.246102333068848,14.308368682861328,14.06104564666748,14.149463653564451,129531704.0,23.810995406536307,23.883369373969074,23.64212230459261,23.72253799438477,49102800.0,24.48192234373337,24.72194178332831,24.1304662998614,24.250476837158203,34646400.0,1326.280029296875,1333.469970703125,1313.5999755859375,1318.4300537109375,4522070000.0,17.959999084472656,19.170000076293945,16.799999237060547,18.56999969482422,0.0,8.990472219470782,23.458995514288244,-4.823440156050659,0.02896928152663003
17,2012-01-27,9.654500007629396,9.824999809265137,9.616499900817873,9.768500328063965,93180000.0,0.0,0.0,13.63935661315918,13.675949436374372,13.532323073464386,13.63935661315918,299709200.0,14.216214179992676,14.453824043273926,14.180100440979004,14.445355415344238,145242371.0,23.682325935162964,23.74665816670501,23.45716235786509,23.50541114807129,44187700.0,24.20760989932535,24.54192127192104,24.11331627731188,24.36190795898437,24561500.0,1318.25,1320.06005859375,1311.719970703125,1316.3299560546875,4007380000.0,19.15999984741211,19.15999984741211,18.26000022888184,18.530000686645508,0.0,8.800555454993853,22.116450187741325,-4.274228388494368,0.010548345324020936
18,2012-01-30,9.684000015258787,9.75,9.506500244140623,9.607500076293944,108482000.0,0.0,0.0,13.814083099365234,13.841222966187516,13.581719262697373,13.814083099365234,379341200.0,14.39728546142578,14.445853233337402,14.28147029876709,14.38831901550293,93569411.0,23.296330015756325,23.819031100206807,23.183748998823024,23.81098937988281,51114800.0,24.164758286215267,24.59336342683988,24.019032473002948,24.51621437072754,23294900.0,1316.1600341796875,1316.1600341796875,1300.489990234375,1313.010009765625,3659010000.0,20.32999992370605,20.32999992370605,19.3799991607666,19.39999961853028,0.0,8.956381751724852,23.26957027561284,-4.784068023535158,-0.016618905235471715
19,2012-01-31,9.699999809265137,9.781499862670898,9.484999656677246,9.722000122070312,255444000.0,0.0,0.0,13.91989803314209,13.973567063377535,13.81591316742935,13.91989803314209,391683600.0,14.520572662353516,14.545479774475098,14.325056076049805,14.448593139648438,86017210.0,23.85119762697334,23.883364509859742,23.50541130495145,23.746658325195312,50572400.0,24.627649740485907,24.63622203906407,24.044746517161,24.181900024414062,32744000.0,1313.530029296875,1321.4100341796875,1306.68994140625,1312.4100341796875,4235550000.0,19.06999969482422,19.84000015258789,18.1299991607666,19.440000534057617,0.0,9.177146465184808,23.12772174410071,-3.812423957421184,0.011847319781410626
20,2012-02-01,8.690500259399414,8.9975004196167,8.600000381469727,8.972999572753906,426732000.0,0.0,0.0,13.911056518554688,13.996440038431189,13.89154154175406,13.911056518554688,270046000.0,14.568891525268556,14.582839965820312,14.424433708190918,14.46652603149414,93175942.0,23.95574535263913,24.164824016329828,23.931620183535514,24.03615951538086,67409900.0,24.413347534880906,24.80766510019787,24.096180657885643,24.7562313079834,38240800.0,1312.449951171875,1330.52001953125,1312.449951171875,1324.0899658203125,4504360000.0,18.68000030517578,18.81999969482422,17.989999771118164,18.549999237060547,0.0,9.25289446831432,23.869990305708747,-4.886712026293505,-0.080171350478067
21,2012-02-02,8.982500076293945,9.097000122070312,8.84000015258789,9.086000442504885,174726000.0,0.0,0.0,13.878429412841797,13.940941508170932,13.843666271330902,13.878429412841797,186796400.0,14.56714916229248,14.605504989624023,14.497658729553224,14.573125839233398,96950036.0,24.044195386312868,24.26131725399477,23.89140575344766,24.08440399169922,52223300.0,24.74765226540099,25.07339133081232,24.61049716759816,24.696218490600582,27334400.0,1324.239990234375,1329.18994140625,1321.5699462890625,1325.5400390625,4120920000.0,18.3799991607666,18.5,17.979999542236328,17.979999542236328,0.0,9.253788654555784,23.515466198696373,-5.054233169014748,0.012514795337759121
22,2012-02-03,9.14150047302246,9.395000457763672,9.094499588012695,9.383999824523926,162410000.0,0.0,0.0,14.017476081848145,14.02723438112215,13.89184123580457,14.017476081848145,286599600.0,14.711358070373535,14.871009826660156,14.64635181427002,14.852579116821287,127215053.0,24.237192202297376,24.44627234986416,24.196985130527462,24.317607879638672,41838500.0,24.970525448689617,25.047674475992327,24.670503270288247,24.95338249206543,26277200.0,1326.2099609375,1345.3399658203125,1326.2099609375,1344.9000244140625,4608550000.0,16.84000015258789,17.31999969482422,16.100000381469727,17.100000381469727,0.0,9.051689356814412,22.950323976876483,-4.732361476743173,0.03227127661263118
23,2012-02-06,9.314000129699709,9.32800006866455,9.145999908447266,9.156999588012695,106200000.0,0.0,0.0,14.148298263549805,14.179097496432323,13.972349177222217,14.148298263549805,249412800.0,14.8197021484375,15.213725090026855,14.794795036315918,15.170388221740724,147735682.0,24.15677788300553,24.301524260605,24.100485835615142,24.28544235229492,28039700.0,24.88480578516414,24.919093333444643,24.696218547127497,24.85908889770508,16582600.0,1344.3199462890625,1344.3599853515625,1337.52001953125,1344.3299560546875,3379700000.0,17.979999542236328,18.020000457763672,16.110000610351562,17.760000228881836,0.0,9.159448514354432,23.605973544936564,-3.955452006795116,-0.024487523517598753
24,2012-02-07,9.13249969482422,9.246999740600586,9.102999687194824,9.209500312805176,102078000.0,0.0,0.0,14.296500205993652,14.324555323983857,14.166899794450114,14.296500205993652,316223600.0,15.122069358825684,15.177860260009766,15.03763484954834,15.112604141235352,83997668.0,24.24523363441708,24.518646013837625,24.16481795803431,24.406064987182617,39242400.0,24.781943492983224,24.85909253163992,24.64479000981544,24.81623268127441,20291700.0,1344.3299560546875,1349.239990234375,1335.9200439453125,1347.050048828125,3742460000.0,17.93000030517578,18.100000381469727,17.5,17.649999618530273,0.0,9.358398788803118,22.97848237025812,-3.6260525175038296,0.005717024808430615
25,2012-02-08,9.2475004196167,9.32450008392334,9.145500183105469,9.27400016784668,109532000.0,0.0,0.0,14.53587532043457,14.539228514622316,14.32302647441709,14.53587532043457,407890000.0,15.1591796875,15.226676940917969,15.062044143676758,15.189316749572754,73731331.0,24.333688591967483,24.66339145165742,24.30152171111905,24.655349731445312,49659100.0,24.790515867448352,24.850520312146774,24.32762163406311,24.62764549255371,29842600.0,1347.0400390625,1351.0,1341.949951171875,1349.9599609375,4096730000.0,17.790000915527344,18.459999084472656,17.530000686645508,18.15999984741211,0.0,9.40867935238142,24.613738888415945,-4.77440809381124,0.006979210125387603
26,2012-02-09,9.225000381469728,9.284500122070312,9.088000297546388,9.24899959564209,143784000.0,0.0,0.0,15.038723945617676,15.147892505402416,14.6541944108936,15.038723945617676,884214800.0,15.243364334106444,15.305132865905762,15.168146133422852,15.229415893554688,90927546.0,24.67144049878253,24.76793810238304,24.51060911437933,24.74381446838379,50481600.0,24.730515373861508,24.773375231208387,24.301910260397698,24.76480293273925,31795300.0,1349.969970703125,1354.3199462890625,1344.6300048828125,1351.949951171875,4209890000.0,18.1200008392334,18.71999931335449,18.06999969482422,18.6299991607666,0.0,9.380163589302123,23.354275745898423,-3.903809277574395,-0.0026994102148703014
27,2012-02-10,9.17099952697754,9.381500244140623,9.12600040435791,9.277000427246094,115942000.0,0.0,0.0,15.046345710754396,15.174420153434808,14.89783941834968,15.046345710754396,631302000.0,15.140251159667969,15.146476745605469,15.04361343383789,15.091184616088867,93356617.0,24.63926673210398,24.76793119019841,24.414104697339383,24.52668571472168,44605300.0,24.473346528023527,24.550495564125747,24.24190105471529,24.43048667907715,30232000.0,1351.2099609375,1351.2099609375,1337.3499755859375,1342.6400146484375,3877580000.0,20.100000381469727,21.979999542236328,19.020000457763672,20.790000915527344,0.0,9.144548222205591,23.786355945456265,-4.9143063044433,0.003022870872444461
28,2012-02-13,9.35849952697754,9.625,9.284000396728516,9.579500198364258,121428000.0,0.0,0.0,15.326286315917969,15.363793576077326,15.158263366309988,15.326286315917969,517216000.0,15.205506324768066,15.288694381713867,15.193551063537598,15.247846603393556,72924318.0,24.6312295668697,24.74381213887353,24.47039973140961,24.59102249145508,33319800.0,24.507634965520023,24.57621170273561,24.301904753873284,24.370481491088867,20015200.0,1343.06005859375,1353.3499755859375,1343.06005859375,1351.77001953125,3618040000.0,19.63999938964844,19.68000030517578,17.920000076293945,19.040000915527344,0.0,9.127488437499371,22.60155622465808,-5.398297776549155,0.032087154535600515
29,2012-02-14,9.553999900817873,9.678500175476074,9.30500030517578,9.5649995803833,190542000.0,0.0,0.0,15.535472869873049,15.538521525369124,15.307988124696903,15.535472869873049,460398400.0,15.231409072875977,15.242865562438965,15.062541961669922,15.187074661254885,72418428.0,24.550545999862315,24.65577351006252,24.16201151680169,24.485790252685547,59644000.0,24.276185908326,24.387624119196573,24.027595869073167,24.207609176635746,30267900.0,1351.300048828125,1351.300048828125,1340.8299560546875,1350.5,3889520000.0,19.450000762939453,20.76000022888184,18.950000762939453,19.540000915527344,0.0,9.277533359251686,23.23742531760212,-3.984683624517396,-0.001514860238872373
30,2012-02-15,9.564499855041504,9.57699966430664,9.163000106811523,9.22350025177002,155888000.0,0.0,0.0,15.175949096679688,16.048685322981186,15.152162419187489,15.175949096679688,1506120000.0,15.266029357910156,15.266029357910156,15.007746696472168,15.082467079162598,97399715.0,24.550553811355137,24.59912025121588,24.30772006815213,24.32390785217285,43311300.0,24.087601408639507,24.30190390936584,23.933303346516816,23.9847354888916,34620600.0,1350.52001953125,1355.8699951171875,1340.800048828125,1343.22998046875,4080340000.0,19.739999771118164,21.770000457763672,19.440000534057617,21.13999938964844,0.0,9.2759723847022,24.284480906617432,-3.544874125106967,-0.036355956646121346
31,2012-02-16,8.88949966430664,9.083999633789062,8.756999969482422,8.996500015258789,251276000.0,0.0,0.0,15.314393043518066,15.39611721257997,14.839296193726122,15.314393043518066,944552000.0,15.014223098754885,15.163414001464844,14.88744831085205,15.106377601623535,101615457.0,24.53435408169353,25.538068828703548,24.526259421165392,25.327613830566406,94705100.0,24.139035927509777,24.85909253163992,24.113319036291383,24.81623268127441,36380600.0,1342.6099853515625,1359.02001953125,1341.219970703125,1358.0400390625,4108880000.0,21.59000015258789,21.76000022888184,19.21999931335449,19.21999931335449,0.0,9.193277336458198,23.50096650258252,-4.251694487776061,-0.02491898786956126
32,2012-02-17,9.004500389099121,9.170499801635742,8.968000411987305,9.125,148362000.0,0.0,0.0,15.311646461486816,15.483937827897275,15.256146929605029,15.311646461486816,535805200.0,15.067771911621094,15.134023666381836,15.003762245178224,15.059553146362305,98331193.0,25.254768635137705,25.351901493698826,25.05240671191993,25.29524040222168,70036500.0,24.884811202600112,24.884811202600112,24.550498132845146,24.67908096313477,34061000.0,1358.06005859375,1363.4000244140625,1357.239990234375,1361.22998046875,3717640000.0,18.729999542236328,18.790000915527344,17.540000915527344,17.780000686645508,0.0,8.901837517664358,22.32801430432742,-5.251892353109691,0.014182284962038327
33,2012-02-21,9.13249969482422,9.237500190734863,9.029000282287598,9.11299991607666,135130000.0,0.0,0.0,15.699833869934082,15.699833869934082,15.37263273815128,15.699833869934082,605595200.0,15.040374755859377,15.38931655883789,15.015716552734377,15.292678833007812,99603946.0,25.238579061197782,25.58664181271471,25.21429507484814,25.44903564453125,50829900.0,24.6876435295132,24.84194156725984,24.421908928392902,24.636211395263672,20612200.0,1361.219970703125,1367.760009765625,1358.1099853515625,1362.2099609375,3795200000.0,18.40999984741211,18.940000534057617,17.649999618530273,18.190000534057617,0.0,8.811185278767223,23.001360425811093,-4.686350845735798,-0.001315943163754607
34,2012-02-22,9.09749984741211,9.149499893188477,9.01449966430664,9.029000282287598,115708000.0,0.0,0.0,15.64463710784912,15.719347060899704,15.523575227087898,15.64463710784912,483302400.0,15.241869926452637,15.361920356750488,15.111109733581545,15.14174461364746,78974912.0,25.45713272892928,25.64330534362768,25.238581462683804,25.311431884765625,49253200.0,24.61907440541124,24.92767057616802,24.430488764947967,24.47334861755371,25207600.0,1362.1099853515625,1362.699951171875,1355.530029296875,1357.6600341796875,3633710000.0,18.850000381469727,18.940000534057617,17.739999771118164,18.190000534057617,0.0,8.757931719161277,21.822919618219498,-4.729504377105913,-0.009260305714911432
35,2012-02-23,8.982000350952148,9.037500381469728,8.847999572753906,8.944499969482422,103076000.0,0.0,0.0,15.74679470062256,15.790707062208051,15.53669154111849,15.74679470062256,568027600.0,15.118332862854004,15.14174461364746,14.952704429626465,15.096165657043455,82508106.0,25.25476977031561,25.570453890677378,25.092879606905004,25.39237594604492,35034700.0,24.52477747959398,24.75622292620281,24.276185806386767,24.696218490600582,25319100.0,1357.530029296875,1364.239990234375,1352.280029296875,1363.4599609375,3786450000.0,18.729999542236328,18.96999931335449,16.639999389648438,16.799999237060547,0.0,8.62693840361968,23.073041573175143,-5.551507057532558,-0.009402835752637895
36,2012-02-24,8.984999656677246,9.036999702453612,8.918499946594238,8.956500053405762,73374000.0,0.0,0.0,15.930367469787598,15.945309462315564,15.81540614068223,15.930367469787598,415072000.0,15.127050399780272,15.234148979187012,15.081221580505373,15.19056224822998,77714204.0,25.48141860961914,25.49760793757565,25.28715130583886,25.48141860961914,35575400.0,24.91052629776972,25.32198840900848,24.721940654909293,25.07339668273925,24952400.0,1363.4599609375,1368.9200439453125,1363.4599609375,1365.739990234375,3505360000.0,16.68000030517578,17.6200008392334,16.420000076293945,17.309999465942383,0.0,8.291381469143005,22.05015704287506,-6.387424631633901,0.0013407167985621804
37,2012-02-27,8.876999855041504,8.959500312805176,8.824999809265137,8.92650032043457,74124000.0,0.0,0.0,16.03252410888672,16.116077128741544,15.743440920086206,16.03252410888672,547582000.0,15.108120918273926,15.251832008361816,15.070013999938965,15.175867080688477,72827958.0,25.287146627461333,25.49760322026153,25.17382444053008,25.37618637084961,34568400.0,24.85909158969424,25.18483069112541,24.65336137273796,25.081966400146484,30419400.0,1365.199951171875,1371.93994140625,1354.9200439453125,1367.5899658203125,3648890000.0,19.100000381469727,19.25,17.579999923706055,18.190000534057617,0.0,8.004382999292188,21.9977039087454,-7.359078926151087,-0.0033551149679347247
38,2012-02-28,8.944999694824219,9.214500427246094,8.897500038146973,9.1899995803833,115290000.0,0.0,0.0,16.326793670654297,16.326793670654297,16.035270858411458,16.326793670654297,600387200.0,15.193053245544434,15.43639087677002,15.135269165039062,15.402018547058104,114330940.0,25.424755184970728,25.845668410024544,25.40047119525253,25.797101974487305,45230600.0,25.064822061488385,25.19340324401856,24.85909184244041,25.193403244018555,29889400.0,1367.56005859375,1373.0899658203125,1365.969970703125,1372.1800537109375,3579120000.0,18.670000076293945,18.670000076293945,17.8799991607666,17.959999084472656,0.0,8.07900780330006,21.15576858734526,-5.631229094441484,0.02909147403957446
39,2012-02-29,9.194499969482422,9.199999809265137,8.950499534606934,8.98449993133545,106006000.0,0.0,0.0,16.54116439819336,16.698819949905495,16.335635835251352,16.54116439819336,952011200.0,15.40725040435791,15.58159637451172,15.330039024353027,15.39853286743164,125946315.0,25.813286581574022,25.90232632235478,25.58664221434875,25.691869735717773,59323600.0,25.20197787718948,25.23626706770879,24.876238742249004,25.07339668273925,33160700.0,1372.199951171875,1378.0400390625,1363.81005859375,1365.6800537109375,4482370000.0,17.799999237060547,18.75,17.530000686645508,18.43000030517578,0.0,8.011342252117004,21.96091100871673,-5.895776378930656,-0.022615027965638745
40,2012-03-01,8.994500160217285,9.024499893188477,8.829000473022461,9.001999855041504,98720000.0,0.0,0.0,16.60306739807129,16.717116753302587,16.429251692400427,16.60306739807129,683270000.0,15.498408317565918,15.584087371826172,15.396041870117188,15.5018949508667,89843498.0,25.84566423351821,26.21800941896686,25.780908481966325,26.13706588745117,77344100.0,25.20196949162196,25.69057884895473,25.056243750400075,25.57056999206543,32909600.0,1365.9000244140625,1376.1700439453125,1365.9000244140625,1374.0899658203125,3919240000.0,18.020000457763672,18.030000686645508,17.260000228881836,17.260000228881836,0.0,7.8728607124985395,21.647757415380344,-6.99198777841503,0.001945896026005034
41,2012-03-02,8.973999977111816,9.092000007629396,8.946000099182129,8.96500015258789,73156000.0,0.0,0.0,16.624711990356445,16.674110936896366,16.54359694307262,16.624711990356445,431712400.0,15.491931915283203,15.541746139526367,15.45008945465088,15.473252296447754,63167885.0,26.153261335661465,26.258487333713227,25.90233138872572,25.96708869934082,47314200.0,25.5877205633836,25.93060425965204,25.5105715273484,25.6820125579834,28177200.0,1374.0899658203125,1374.530029296875,1366.4200439453125,1369.6300048828125,3283490000.0,17.649999618530273,17.649999618530273,17.139999389648438,17.290000915527344,0.0,7.536776035072824,21.75756532570835,-6.067891429729474,-0.004118634690323031
