,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,price
2143,152.07071358816964,139.6430475144159,139.64497456357515,147.77944801509747,8.134473451522325,10.00695262858268,159.65695277158127,119.62914225725055,158.99329029268225,159.0,160.0
2144,153.67999921526228,140.9431424822126,140.79719844392085,148.92107092788896,8.123872483968114,10.050439088853773,161.04402065992016,120.84226430450506,156.46442806305552,154.1999969482422,155.1999969482422
2145,155.0635702950614,142.22642807733445,141.78999833312983,149.7332133925587,7.943215059428866,9.936000814012928,162.0984297053603,122.35442644930859,154.95480731984662,153.1999969482422,154.1999969482422
2146,154.71949768066406,143.26497541155135,142.43099821246108,149.84248774818067,7.411489535719596,9.640279346267022,162.5455341040854,123.9844167190173,151.9472669093499,149.44349670410156,150.44349670410156
2147,154.71792602539062,144.1807607014974,142.99129427947787,149.86595042033557,6.874656140857695,9.30964869682377,162.80005809514495,125.56146330784986,150.64575238124164,148.9949951171875,149.9949951171875
2148,153.86692592075892,144.9450225830078,143.3696054797683,149.5940342761914,6.224428796423098,8.884344712667783,162.71371200834338,127.17633315767225,148.94758111601286,147.09849548339844,148.09849548339844
2149,153.96842520577567,146.237545921689,144.58978249898973,151.1706436551247,6.580861156134972,8.97456227632032,164.18667047432962,128.28842136904836,156.21052386484283,158.8419952392578,159.8419952392578
2150,153.52764020647322,147.34059361049108,145.50272490683366,152.05431463201057,6.55158972517691,8.83788656006852,165.01636673062814,129.66482049035403,156.67984462486947,155.9145050048828,156.9145050048828
2151,153.49842616489954,148.25985572451637,146.2058933327887,152.5068044820438,6.300911149255114,8.662884750973838,165.58562522646406,130.93408622256868,155.55694731310754,153.99549865722656,154.99549865722656
2152,152.80235508510046,148.78876023065476,146.4371234110746,152.01768062167528,5.580557210600688,8.186101612513886,165.16096345568252,132.416557005627,151.40398203080147,148.32749938964844,149.32749938964844
2153,152.8026406424386,149.44235520135788,146.7340398699186,151.77580600379736,5.0417661338787525,7.7126922369995405,164.86773967535697,134.0169707273588,150.76499108057965,149.44549560546875,150.44549560546875
2154,153.19771248953683,150.15814063662575,147.18044417932276,151.92729708734777,4.746852908025005,6.8233276416730195,163.80479591997178,136.5114853532797,152.09532905810988,151.760498046875,152.760498046875
2155,153.47171238490515,150.8901883079892,147.39052199944527,151.6333274971368,4.242805497691535,5.5560813780824745,162.00235106415414,139.77802555182427,150.709439520021,149.01649475097656,150.01649475097656
2156,152.30521283830916,151.73102169945128,147.70800173378902,151.6399691765136,3.9319674427245843,4.512326901208385,160.75567550186804,142.7063678970345,151.35414544873095,150.67649841308594,151.67649841308594
2157,151.68799700055803,152.4287835984003,148.06992709725836,151.78674224791536,3.7168151506569984,4.046686917121992,160.52215743264426,144.3354097641563,152.18071124332698,151.593994140625,152.593994140625
2158,152.150639125279,153.1096881684803,148.82282090711132,152.77862706058582,3.955806153474498,3.707369239250234,160.52442664698077,145.6949496899798,156.21623276795796,157.23399353027344,158.23399353027344
2159,153.0459245954241,153.6372833251953,149.32442659404117,153.21183792521325,3.887411331172075,3.7312469634241947,161.0997772520437,146.17478939834692,155.80174270976204,154.59449768066406,155.59449768066406
